utr_id,upi_id,mobile_number,is_fake
20250421064235435145,9761952492@axl,9761952492,0
231020317553,9643377505@axl,9643377505,1
20250421064235867944ZZ,9834258340@axl,9834258340,1
20250421064235774796,9924665659@okicici,9924665659,0
20250421064235443334ZZ,9848497957@okhdfcbank,9848497957,1
00000421064235804836,9294429542@ibl,9294429542,1
00000421064235416327,9052330704@axl,9052330704,1
20250421064235327358,9130622421@axl,9130622421,0
20250421064235408638,9542348346@okaxis,9542348346,0
2025042106423532192,9149567197@ybl,9149567197,1
20250421064235815284#,9164119432@okaxis,9164119432,1
00000421064235707776,9855135911@axl,9855135911,1
20250421064235168917,9693096454@okhdfcbank,9693096454,0
00000421064235331129,9902697302@axl,9902697302,1
00000421064235389963,9254632713@okicici,9254632713,1
00000421064235046969,9548819644@ibl,9548819644,1
20250421064235746744,9419511181@ibl,9419511181,0
20250421064235524018,9787913527@okaxis,9787913527,0
20250421064235786562ZZ,9213568825@okhdfcbank,9213568825,1
2025042106423583001,9071724387@okaxis,9071724387,1
20250421064235300462,9188828020@ybl,9188828020,0
00000421064235221952,9503270811@ibl,9503270811,1
16823832383,9939703740@okicici,9939703740,1
20250421064235951730,9285533606@ybl,9285533606,0
20250421064235013564,9836737515@okaxis,9836737515,0
20250421064235943028,9535371943@axl,9535371943,0
20250421064235676660,9612181773@axl,9612181773,0
20250421064235543751,9983641122@okicici,9983641122,0
20250421064235285871,9021891734@okicici,9021891734,0
20250421064235412731,9529813330@axl,9529813330,0
202504210642359303,9377545187@ybl,9377545187,1
20250421064235134302,9101387415@okaxis,9101387415,0
065805210172,9994633513@okicici,9994633513,1
138212344168,9170569219@ybl,9170569219,1
20250421064235370067,9424352704@okhdfcbank,9424352704,0
23309555,9075719414@axl,9075719414,1
20250421064235297,9403000520@okaxis,9403000520,1
581597970850,9443769314@axl,9443769314,1
20250421064235573,9306585314@okhdfcbank,9306585314,1
20250421064235514344,9951252921@okhdfcbank,9951252921,0
20250421064235187553,9688031626@okicici,9688031626,0
00000421064235767578,9217144673@okicici,9217144673,1
20250421064235756322,9817689463@okicici,9817689463,0
20250421064235881947,9484331755@axl,9484331755,0
20250421064235577293#,9669905002@ibl,9669905002,1
20250421064235019623,9765968519@okaxis,9765968519,0
1333858235,9775665239@okaxis,9775665239,1
20250421064235197194,9809891310@ibl,9809891310,0
20250421064235263950,9559963546@axl,9559963546,0
20250421064235918554X,9233490814@ibl,9233490814,1
2025042106423599377,9882106791@ibl,9882106791,1
20250421064235386248,9937064389@okicici,9937064389,0
202504210642356166,9807167221@ibl,9807167221,1
202504210642359324,9213964204@ybl,9213964204,1
20250421064235772,9994825156@ibl,9994825156,1
00000421064235281879,9776606805@okicici,9776606805,1
2025042106423556451,9824110607@okaxis,9824110607,1
20250421064235897536,9126867356@ybl,9126867356,0
20250421064235943399X,9835467125@ybl,9835467125,1
20250421064235865,9012978508@okhdfcbank,9012978508,1
00000421064235271536,9651153129@okhdfcbank,9651153129,1
20250421064235037356,9914901588@okaxis,9914901588,0
20250421064235305050,9071245247@ibl,9071245247,0
00000421064235329824,9068896741@ybl,9068896741,1
20250421064235200329,9909514450@okhdfcbank,9909514450,0
20250421064235543,9228843485@ibl,9228843485,1
20250421064235450751,9766750691@okhdfcbank,9766750691,0
00000421064235375924,9348660427@ybl,9348660427,1
20250421064235491,9000922964@okaxis,9000922964,1
2025042106423529961,9993640054@ybl,9993640054,1
2025042106423574731,9738784124@ibl,9738784124,1
19426210,9811327059@okicici,9811327059,1
20250421064235845447,9547045654@ybl,9547045654,0
20250421064235515389,9458398601@ibl,9458398601,0
20250421064235475503,9789592560@okhdfcbank,9789592560,0
20250421064235274733,9588419098@ybl,9588419098,0
20250421064235340595,9873575609@okaxis,9873575609,0
20250421064235446582,9764156943@okhdfcbank,9764156943,0
00000421064235425091,9376785816@axl,9376785816,1
2025042106423558108,9791292262@okicici,9791292262,1
20250421064235151357,9241530840@okicici,9241530840,0
20250421064235480392,9527612905@axl,9527612905,0
20250421064235294856,9444180099@axl,9444180099,0
00000421064235851937,9591757652@ibl,9591757652,1
20250421064235959985,9151877476@okicici,9151877476,0
2025042106423508716,9556565279@okicici,9556565279,1
512879233,9048471742@ibl,9048471742,1
20250421064235930724X,9339696165@okaxis,9339696165,1
20250421064235769156,9226611813@okaxis,9226611813,0
20250421064235647122,9313829818@okhdfcbank,9313829818,0
59184442622,9585294369@okaxis,9585294369,1
1551426129,9683146718@okhdfcbank,9683146718,1
20250421064235716787,9596482160@ybl,9596482160,0
00000421064235228783,9937647295@axl,9937647295,1
20250421064235071858,9493064574@ybl,9493064574,0
20250421064235330586X,9779496066@okhdfcbank,9779496066,1
20250421064235824,9761518494@ybl,9761518494,1
202504210642356977,9986286933@okhdfcbank,9986286933,1
00000421064235127788,9277914440@okicici,9277914440,1
20250421064235570993,9069166949@ibl,9069166949,0
20250421064235118943,9983883968@axl,9983883968,0
2025042106423569534,9194997109@okhdfcbank,9194997109,1
202504210642357448,9234510058@okhdfcbank,9234510058,1
673779777,9333503806@ybl,9333503806,1
20250421064235147585X,9473627665@ibl,9473627665,1
00000421064235864874,9913906538@axl,9913906538,1
20250421064235510994X,9919716139@ybl,9919716139,1
20250421064235609849#,9692171501@axl,9692171501,1
20250421064235141964,9759380195@okaxis,9759380195,0
20250421064235944871ZZ,9546587387@ibl,9546587387,1
20250421064235419126,9452305814@okicici,9452305814,0
20250421064235149942,9886237316@ybl,9886237316,0
20250421064235567,9951301457@ybl,9951301457,1
20250421064235639672,9006912505@ibl,9006912505,0
20250421064235554862#,9833935754@ibl,9833935754,1
20250421064235036,9457724437@axl,9457724437,1
20250421064235111084,9135077614@ibl,9135077614,0
20250421064235462548,9197926931@axl,9197926931,0
20250421064235721974,9425710441@axl,9425710441,0
20250421064235666209,9611786049@axl,9611786049,0
20250421064235579388,9823849016@ybl,9823849016,0
20250421064235926618,9314527222@okaxis,9314527222,0
00000421064235591279,9676753268@okicici,9676753268,1
2025042106423534059,9465283663@okicici,9465283663,1
20250421064235838871,9191883810@ybl,9191883810,0
20250421064235738492,9298117017@ibl,9298117017,0
20250421064235606210X,9725125442@okhdfcbank,9725125442,1
2025042106423594028,9855520035@axl,9855520035,1
20250421064235934007,9658498686@okhdfcbank,9658498686,0
20250421064235093747X,9631560542@ybl,9631560542,1
20250421064235720617,9564134355@okaxis,9564134355,0
20250421064235391467,9200964598@axl,9200964598,0
00000421064235674401,9893875800@okhdfcbank,9893875800,1
20250421064235536842#,9476777602@ibl,9476777602,1
20250421064235791552,9938662972@okicici,9938662972,0
20250421064235295371,9632058286@ibl,9632058286,0
20250421064235652411,9384106122@okaxis,9384106122,0
20250421064235352753,9716634985@okhdfcbank,9716634985,0
20250421064235683173,9196821298@okaxis,9196821298,0
20250421064235083800,9599969931@ibl,9599969931,0
20250421064235446336,9016160024@ibl,9016160024,0
20250421064235390843X,9328197264@okicici,9328197264,1
2025042106423528532,9759630614@axl,9759630614,1
2025042106423565935,9003590925@ybl,9003590925,1
20250421064235646,9632027509@okhdfcbank,9632027509,1
20250421064235334815,9281791689@okhdfcbank,9281791689,0
202504210642359165,9567688000@axl,9567688000,1
20250421064235337240,9152866030@ibl,9152866030,0
20250421064235924197,9196074678@okhdfcbank,9196074678,0
20250421064235594162,9276910522@okicici,9276910522,0
20250421064235754992,9738521973@okhdfcbank,9738521973,0
20250421064235993933,9615311085@okhdfcbank,9615311085,0
20250421064235839515,9833401221@ibl,9833401221,0
20250421064235555528,9158710343@okhdfcbank,9158710343,0
20250421064235630424,9018232942@ibl,9018232942,0
77240413,9806193378@okaxis,9806193378,1
20250421064235069753#,9208106921@ibl,9208106921,1
20250421064235117698,9574062260@okicici,9574062260,0
20250421064235774909#,9661957968@ibl,9661957968,1
20250421064235311125,9820805087@okhdfcbank,9820805087,0
20250421064235843012ZZ,9548078607@okhdfcbank,9548078607,1
20250421064235032285,9485517620@okhdfcbank,9485517620,0
00000421064235823664,9154203973@okicici,9154203973,1
20250421064235493064#,9756648576@okaxis,9756648576,1
20250421064235350994X,9820137958@axl,9820137958,1
20250421064235920296ZZ,9755661188@okhdfcbank,9755661188,1
20250421064235034973,9784758312@okaxis,9784758312,0
00000421064235280009,9513724613@okicici,9513724613,1
20250421064235510718#,9694026824@ibl,9694026824,1
20250421064235003236,9618447795@okicici,9618447795,0
2025042106423595589,9696917827@okicici,9696917827,1
20250421064235239438#,9781376030@ibl,9781376030,1
20250421064235703273,9412125952@ibl,9412125952,0
20250421064235478653,9916291088@okaxis,9916291088,0
00000421064235577101,9616650339@axl,9616650339,1
20250421064235681699,9594614825@ybl,9594614825,0
20250421064235652003,9465643584@ybl,9465643584,0
723843167,9935397117@okicici,9935397117,1
20250421064235553252,9424491414@axl,9424491414,0
20250421064235881848ZZ,9550407613@axl,9550407613,1
14969739540,9068035822@okhdfcbank,9068035822,1
20250421064235914825#,9094552499@okaxis,9094552499,1
20250421064235955710,9481032999@ibl,9481032999,0
681709573,9407005659@ybl,9407005659,1
20250421064235064856,9139688693@okaxis,9139688693,0
20250421064235342338,9814520258@ibl,9814520258,0
00000421064235761313,9461002932@okhdfcbank,9461002932,1
20250421064235014449,9609072073@okicici,9609072073,0
20250421064235583098,9946501440@okaxis,9946501440,0
20250421064235385897,9342852008@ibl,9342852008,0
00000421064235071188,9400113645@ibl,9400113645,1
20250421064235111019#,9888721452@axl,9888721452,1
20250421064235951357,9664553823@ybl,9664553823,0
20250421064235999157,9033292279@okaxis,9033292279,0
20250421064235715230,9495179706@ibl,9495179706,0
20250421064235460917ZZ,9639676135@ibl,9639676135,1
20250421064235735939,9050579762@ibl,9050579762,0
20250421064235369264,9494209578@okicici,9494209578,0
20250421064235635736,9244256477@ybl,9244256477,0
20250421064235628743,9678817825@ibl,9678817825,0
20250421064235880824#,9402986716@okaxis,9402986716,1
58503638,9009043492@ybl,9009043492,1
20250421064235419871,9362191437@okaxis,9362191437,0
20250421064235325829,9119713557@okhdfcbank,9119713557,0
20250421064235322622,9533198656@ibl,9533198656,0
86833354,9169594919@ibl,9169594919,1
20250421064235143976X,9346069738@axl,9346069738,1
20250421064235297880,9531102306@okicici,9531102306,0
20250421064235831,9111664751@ibl,9111664751,1
20250421064235030624,9146976554@okhdfcbank,9146976554,0
20250421064235586533,9112095073@ybl,9112095073,0
20250421064235470197,9927857238@okaxis,9927857238,0
20250421064235476,9246793816@okhdfcbank,9246793816,1
39516736820,9529434117@okicici,9529434117,1
2025042106423500549,9491229837@okicici,9491229837,1
2025042106423506245,9917022108@okaxis,9917022108,1
643444430,9970991873@axl,9970991873,1
00000421064235787582,9324304775@okicici,9324304775,1
2025042106423597330,9423988461@ybl,9423988461,1
20250421064235706367,9344134065@axl,9344134065,0
20250421064235415493,9813547003@okicici,9813547003,0
20250421064235190694,9868957359@ybl,9868957359,0
20250421064235687928,9849145600@okicici,9849145600,0
20250421064235550,9791305682@okhdfcbank,9791305682,1
20250421064235315174,9042797842@okhdfcbank,9042797842,0
00000421064235550285,9011277640@ibl,9011277640,1
20250421064235235937,9974053708@ybl,9974053708,0
00000421064235794558,9907567997@okaxis,9907567997,1
30346342,9189906020@axl,9189906020,1
20250421064235829838,9408796675@axl,9408796675,0
20250421064235869177,9365468988@ybl,9365468988,0
20250421064235282,9935117159@okicici,9935117159,1
54572020,9955391404@axl,9955391404,1
20250421064235434563,9572453632@axl,9572453632,0
20250421064235651790,9788846980@axl,9788846980,0
2025042106423548879,9270301855@ybl,9270301855,1
20250421064235265620,9934473672@ybl,9934473672,0
20250421064235473889,9957015029@ibl,9957015029,0
20250421064235207781,9772529657@okaxis,9772529657,0
20250421064235214585,9188231423@okhdfcbank,9188231423,0
00000421064235056630,9214670455@ybl,9214670455,1
20250421064235648427,9024047208@okicici,9024047208,0
20250421064235814536,9095136853@ibl,9095136853,0
20250421064235260527,9875596115@ybl,9875596115,0
20250421064235480727,9124731281@okaxis,9124731281,0
20250421064235910533,9438871942@okaxis,9438871942,0
20250421064235253843ZZ,9349598644@okaxis,9349598644,1
20250421064235900939,9128181363@okaxis,9128181363,0
00000421064235852658,9082467027@okhdfcbank,9082467027,1
3632301330,9523776663@ybl,9523776663,1
00000421064235371450,9398037250@okicici,9398037250,1
20250421064235607320,9377800737@ibl,9377800737,0
20250421064235987390,9492809073@axl,9492809073,0
20250421064235064863,9936347302@axl,9936347302,0
20250421064235223066,9934211492@okhdfcbank,9934211492,0
20250421064235428369,9489958608@okicici,9489958608,0
20250421064235946488ZZ,9614064474@okaxis,9614064474,1
20250421064235429219X,9322323931@okhdfcbank,9322323931,1
20250421064235380927,9996184739@axl,9996184739,0
40951623343,9809750603@okicici,9809750603,1
20250421064235756309,9637669071@axl,9637669071,0
20250421064235710749,9366018504@okaxis,9366018504,0
16041269390,9687950129@okhdfcbank,9687950129,1
00000421064235795874,9539741095@okaxis,9539741095,1
5379185721,9252139437@okhdfcbank,9252139437,1
20250421064235321983,9268437554@okaxis,9268437554,0
20250421064235418957,9603332676@ybl,9603332676,0
20250421064235014284ZZ,9834968770@ybl,9834968770,1
20250421064235558,9075846136@okaxis,9075846136,1
20250421064235565948,9535474536@ibl,9535474536,0
20250421064235937987,9645488087@okaxis,9645488087,0
00000421064235871404,9621060820@okicici,9621060820,1
20250421064235601112,9577635482@ybl,9577635482,0
20250421064235711622,9337957258@okhdfcbank,9337957258,0
46146826,9777558939@ibl,9777558939,1
20250421064235212,9128370621@axl,9128370621,1
20250421064235210616,9159148512@axl,9159148512,0
20250421064235917299ZZ,9964051966@axl,9964051966,1
202504210642359114,9465272869@axl,9465272869,1
00000421064235012333,9283295697@axl,9283295697,1
20250421064235258644X,9291035820@okhdfcbank,9291035820,1
20250421064235440850X,9649758651@okicici,9649758651,1
08496509512,9564131862@axl,9564131862,1
20250421064235844425,9457433345@ybl,9457433345,0
20250421064235332504X,9343096267@okaxis,9343096267,1
00000421064235108602,9075861123@okaxis,9075861123,1
20250421064235032359#,9904942356@okhdfcbank,9904942356,1
20250421064235561909ZZ,9682865496@okaxis,9682865496,1
20250421064235938452ZZ,9207206546@axl,9207206546,1
202504210642354800,9481066485@axl,9481066485,1
00000421064235478469,9985352215@okhdfcbank,9985352215,1
20250421064235696739,9180078346@okicici,9180078346,0
20250421064235392559,9336402249@okaxis,9336402249,0
20250421064235587559#,9398590670@okaxis,9398590670,1
20250421064235389329ZZ,9604074285@ibl,9604074285,1
817588861,9974427792@okaxis,9974427792,1
20250421064235695813X,9349160543@ybl,9349160543,1
20250421064235959,9887527279@okicici,9887527279,1
47274590,9860725859@axl,9860725859,1
20250421064235482260ZZ,9196127948@okaxis,9196127948,1
20250421064235435,9016911973@okaxis,9016911973,1
20250421064235170620,9475575448@okicici,9475575448,0
9456769111,9311463939@okicici,9311463939,1
20250421064235833686,9338322843@okhdfcbank,9338322843,0
2025042106423516589,9124122590@okhdfcbank,9124122590,1
20250421064235262239X,9332112511@okaxis,9332112511,1
30227976552,9991655362@ibl,9991655362,1
20250421064235571172,9459661470@ybl,9459661470,0
20250421064235644096,9920654544@okaxis,9920654544,0
20250421064235073449,9124756368@okaxis,9124756368,0
76716985429,9429801334@ibl,9429801334,1
20250421064235975018,9835057145@okicici,9835057145,0
2025042106423532598,9697472848@okaxis,9697472848,1
20250421064235757,9330185888@okaxis,9330185888,1
20250421064235414556,9898391795@ibl,9898391795,0
20250421064235122458,9625772512@ybl,9625772512,0
20250421064235583860,9646459255@axl,9646459255,0
20250421064235939,9272135060@okicici,9272135060,1
20250421064235585045,9096676842@ybl,9096676842,0
20250421064235959455,9939021953@okicici,9939021953,0
00000421064235564510,9502791061@okaxis,9502791061,1
00000421064235454092,9953034009@okhdfcbank,9953034009,1
20250421064235894862,9006646709@ibl,9006646709,0
00000421064235699483,9191969203@okhdfcbank,9191969203,1
41672386335,9292875515@okhdfcbank,9292875515,1
20250421064235715792,9034972237@okhdfcbank,9034972237,0
202504210642353400,9838339038@okaxis,9838339038,1
2025042106423516419,9943363151@ybl,9943363151,1
00000421064235984371,9870306270@okhdfcbank,9870306270,1
20250421064235513698,9504760867@ybl,9504760867,0
51108039461,9879628754@okaxis,9879628754,1
00000421064235674980,9904575503@axl,9904575503,1
00000421064235816111,9654114724@ibl,9654114724,1
129155297262,9661565261@okhdfcbank,9661565261,1
22128782,9266119218@ibl,9266119218,1
2025042106423582983,9272183408@okicici,9272183408,1
20250421064235761235,9881355236@axl,9881355236,0
20250421064235953356,9987175737@okhdfcbank,9987175737,0
20250421064235112036,9869157111@axl,9869157111,0
20250421064235471784,9955898584@axl,9955898584,0
20250421064235307897,9313892157@axl,9313892157,0
20250421064235722504,9897561907@axl,9897561907,0
20250421064235064143#,9084447669@ibl,9084447669,1
20250421064235719322,9344973906@okaxis,9344973906,0
20250421064235704439X,9778479747@okicici,9778479747,1
20250421064235143157#,9358552256@ybl,9358552256,1
00000421064235079876,9381708962@ibl,9381708962,1
20250421064235723968,9512167619@ibl,9512167619,0
20250421064235789790,9623152122@okaxis,9623152122,0
20250421064235387225,9778315831@axl,9778315831,0
20250421064235730831,9639051086@ibl,9639051086,0
20250421064235290776,9297443121@ibl,9297443121,0
20250421064235685120,9546777511@okicici,9546777511,0
20250421064235553067,9638707824@okicici,9638707824,0
00000421064235546090,9748708424@okhdfcbank,9748708424,1
2025042106423584519,9466028074@ybl,9466028074,1
00000421064235942106,9619659637@ibl,9619659637,1
20250421064235676553,9292916158@okicici,9292916158,0
20250421064235595,9277215872@ibl,9277215872,1
3675256874,9913507497@ibl,9913507497,1
20250421064235562061,9273063137@okicici,9273063137,0
36650867493,9514664835@ibl,9514664835,1
20250421064235194330,9662718031@okhdfcbank,9662718031,0
3694959641,9780221732@axl,9780221732,1
20250421064235852872#,9902500901@axl,9902500901,1
20250421064235757933X,9099951218@ybl,9099951218,1
20250421064235186064,9069766229@okicici,9069766229,0
20250421064235018883,9432362023@okicici,9432362023,0
202504210642356820,9938806649@okaxis,9938806649,1
20250421064235986312,9569841291@axl,9569841291,0
20250421064235422427#,9920872708@ibl,9920872708,1
20250421064235475968,9854891244@okaxis,9854891244,0
20250421064235123468,9354715941@axl,9354715941,0
20250421064235973138,9608783431@ybl,9608783431,0
20250421064235423,9146609455@okicici,9146609455,1
20250421064235948990,9321901022@okicici,9321901022,0
20250421064235167727,9871426384@ibl,9871426384,0
00000421064235643339,9930858453@ybl,9930858453,1
219540451,9386869473@okicici,9386869473,1
20250421064235163767,9812107114@ybl,9812107114,0
20250421064235376,9708379235@ibl,9708379235,1
20250421064235329833,9430347341@ybl,9430347341,0
20250421064235336643,9294418361@ybl,9294418361,0
20250421064235187139,9718327244@okaxis,9718327244,0
00000421064235484932,9396951102@ybl,9396951102,1
20250421064235427569,9709861158@okicici,9709861158,0
00000421064235906624,9342631419@okhdfcbank,9342631419,1
00000421064235178442,9116429742@ybl,9116429742,1
20250421064235258281,9887470653@axl,9887470653,0
00000421064235417122,9258947802@ybl,9258947802,1
00000421064235007090,9538385264@ybl,9538385264,1
00000421064235495680,9596499318@axl,9596499318,1
20250421064235131665,9055917111@okaxis,9055917111,0
00000421064235481671,9920560185@okaxis,9920560185,1
20250421064235075631,9255543858@okhdfcbank,9255543858,0
20250421064235176343,9406967989@ybl,9406967989,0
20250421064235410147,9653274139@axl,9653274139,0
20250421064235798464,9556821572@okaxis,9556821572,0
00000421064235884880,9302517745@okhdfcbank,9302517745,1
61784765938,9059686415@ibl,9059686415,1
2025042106423538976,9234675862@ibl,9234675862,1
2025042106423564950,9941020249@ybl,9941020249,1
20250421064235260118X,9528605367@okhdfcbank,9528605367,1
20250421064235898280,9471037769@okaxis,9471037769,0
20250421064235468,9376443318@axl,9376443318,1
20250421064235424932,9529304143@axl,9529304143,0
20250421064235104040,9198901540@okaxis,9198901540,0
20250421064235478647,9306224077@okicici,9306224077,0
20250421064235109262,9417098654@okhdfcbank,9417098654,0
20250421064235397658,9845498703@axl,9845498703,0
20250421064235246426#,9104294672@ibl,9104294672,1
20250421064235828003,9738968340@axl,9738968340,0
20250421064235733701,9551852076@ibl,9551852076,0
20250421064235430331,9214301161@axl,9214301161,0
20250421064235152658,9739908857@okhdfcbank,9739908857,0
20250421064235790032,9656972641@ybl,9656972641,0
3449824561,9281543331@axl,9281543331,1
20250421064235870786,9914072966@ybl,9914072966,0
62073948657,9830491212@axl,9830491212,1
59818124,9666794913@axl,9666794913,1
20250421064235730472X,9877735632@okhdfcbank,9877735632,1
20250421064235091361,9686074782@ibl,9686074782,0
20250421064235245807,9156702632@okaxis,9156702632,0
20250421064235380,9690021885@ybl,9690021885,1
20250421064235127276,9192101740@ibl,9192101740,0
20250421064235908115,9618845543@okaxis,9618845543,0
20250421064235406047,9766772247@ybl,9766772247,0
20250421064235944,9177962658@ybl,9177962658,1
20250421064235669624,9135802173@ibl,9135802173,0
20250421064235424309#,9648348128@axl,9648348128,1
00000421064235135204,9008967387@okaxis,9008967387,1
2025042106423581122,9843792402@ibl,9843792402,1
00000421064235994883,9573410447@okhdfcbank,9573410447,1
00000421064235098448,9439104456@ibl,9439104456,1
20250421064235957853,9642816877@ybl,9642816877,0
202504210642358219,9442948844@okhdfcbank,9442948844,1
20250421064235774254,9129409230@okicici,9129409230,0
00000421064235318884,9189380145@okhdfcbank,9189380145,1
00000421064235155981,9176538574@okhdfcbank,9176538574,1
20250421064235366714,9187451142@okhdfcbank,9187451142,0
20250421064235451154#,9528638412@okhdfcbank,9528638412,1
20250421064235507140,9032714264@okhdfcbank,9032714264,0
20250421064235431941,9005316455@ibl,9005316455,0
20250421064235678293,9780216593@ybl,9780216593,0
20250421064235542,9586037059@ybl,9586037059,1
20250421064235613147,9653104708@okicici,9653104708,0
20250421064235892856,9292610014@okhdfcbank,9292610014,0
20250421064235877257,9309267860@okicici,9309267860,0
20250421064235027086#,9661951062@ybl,9661951062,1
20250421064235624172,9426408392@okaxis,9426408392,0
20250421064235803141,9968028094@ibl,9968028094,0
20250421064235756982,9306327979@axl,9306327979,0
20250421064235836636,9856002108@axl,9856002108,0
20250421064235921029ZZ,9918395005@okhdfcbank,9918395005,1
20250421064235360010,9050894949@okaxis,9050894949,0
20250421064235021910X,9475664204@okicici,9475664204,1
20250421064235447621,9524319751@okhdfcbank,9524319751,0
20250421064235724284,9299466012@ybl,9299466012,0
20250421064235699691,9319150295@okaxis,9319150295,0
20250421064235810228,9445378928@okicici,9445378928,0
20250421064235900545,9509064709@ybl,9509064709,0
20250421064235494,9111826154@ibl,9111826154,1
202504210642359085,9237375759@okicici,9237375759,1
00000421064235923097,9357796785@okicici,9357796785,1
20250421064235229501,9938991705@okhdfcbank,9938991705,0
20250421064235649389X,9581580689@okaxis,9581580689,1
20250421064235049074,9021733575@axl,9021733575,0
00000421064235080767,9799171568@ibl,9799171568,1
876305247486,9242731642@ybl,9242731642,1
2025042106423570172,9507236830@axl,9507236830,1
20250421064235562734ZZ,9784184859@okicici,9784184859,1
20250421064235396072,9905107246@axl,9905107246,0
20250421064235557,9965399035@okicici,9965399035,1
20250421064235128448,9348003126@ibl,9348003126,0
20250421064235355710,9501059191@axl,9501059191,0
20250421064235745758,9852123172@axl,9852123172,0
20250421064235770475,9329585781@okicici,9329585781,0
20250421064235932866,9547893834@okaxis,9547893834,0
3561938998,9409953540@okicici,9409953540,1
20250421064235693472,9526659676@okaxis,9526659676,0
20250421064235657888,9306422251@axl,9306422251,0
20250421064235090186,9255365863@ibl,9255365863,0
20250421064235648795,9218810504@okicici,9218810504,0
00000421064235949542,9712257470@okicici,9712257470,1
20250421064235811761ZZ,9344204396@okicici,9344204396,1
20250421064235597202,9149639034@ibl,9149639034,0
439109007,9688787544@ibl,9688787544,1
20250421064235972006,9543903362@axl,9543903362,0
20250421064235036096,9945683659@ybl,9945683659,0
20250421064235756717,9801897205@okhdfcbank,9801897205,0
202504210642357222,9343638945@ibl,9343638945,1
20250421064235617007,9433765160@okhdfcbank,9433765160,0
20250421064235355563,9636071508@okicici,9636071508,0
20250421064235668586#,9333828899@axl,9333828899,1
20250421064235231,9231716870@ibl,9231716870,1
20250421064235668306,9534758637@okaxis,9534758637,0
21191910136,9523401900@ibl,9523401900,1
00000421064235545258,9210758031@okhdfcbank,9210758031,1
20250421064235116657,9109883158@ibl,9109883158,0
20250421064235941981,9437918390@okicici,9437918390,0
154639876430,9222246002@ibl,9222246002,1
20250421064235681100,9857400742@axl,9857400742,0
20250421064235751535,9480928386@axl,9480928386,0
20250421064235670529,9318169915@okaxis,9318169915,0
20250421064235276135,9361322725@ibl,9361322725,0
20250421064235026273,9505962945@ibl,9505962945,0
19379462390,9818262393@okhdfcbank,9818262393,1
20250421064235381,9415309921@ibl,9415309921,1
00000421064235201641,9962849269@okicici,9962849269,1
20250421064235945517,9777189325@okicici,9777189325,0
20250421064235761511,9618724253@ibl,9618724253,0
20250421064235508230,9259875107@okhdfcbank,9259875107,0
301888324,9745788591@ybl,9745788591,1
20250421064235590128,9016518451@okaxis,9016518451,0
20250421064235408056,9897931912@okaxis,9897931912,0
00000421064235889539,9221641613@okicici,9221641613,1
00000421064235061750,9794900671@okhdfcbank,9794900671,1
20250421064235131421ZZ,9320321567@okicici,9320321567,1
20250421064235686422,9606651270@okhdfcbank,9606651270,0
4528683450,9904075753@ibl,9904075753,1
20250421064235158417,9391459781@okaxis,9391459781,0
202504210642352257,9681389025@okaxis,9681389025,1
00000421064235331083,9538653493@okicici,9538653493,1
00000421064235323068,9298101389@axl,9298101389,1
20250421064235841855,9476865416@okicici,9476865416,0
2025042106423530573,9717829367@ibl,9717829367,1
20250421064235543429,9213271023@axl,9213271023,0
00000421064235932883,9680381622@axl,9680381622,1
00000421064235027225,9373449997@ybl,9373449997,1
20250421064235265581#,9687346484@ybl,9687346484,1
20250421064235215746,9343900293@axl,9343900293,0
878018782589,9781694987@ibl,9781694987,1
20250421064235835554,9788604812@okicici,9788604812,0
20250421064235240253,9762431760@okhdfcbank,9762431760,0
20250421064235113404X,9399550177@okicici,9399550177,1
20250421064235591687,9507267434@okaxis,9507267434,0
20250421064235459885,9064471090@okhdfcbank,9064471090,0
00000421064235070591,9820748894@ibl,9820748894,1
20250421064235188250,9447044744@ibl,9447044744,0
20250421064235539185,9474398028@ibl,9474398028,0
20250421064235965847,9445920018@ybl,9445920018,0
20250421064235484217#,9466124046@okaxis,9466124046,1
20250421064235442,9356666770@axl,9356666770,1
1858626581,9675933974@okicici,9675933974,1
20250421064235551971ZZ,9437376248@okhdfcbank,9437376248,1
20250421064235584454#,9972528925@ibl,9972528925,1
20250421064235388536,9378107825@ybl,9378107825,0
26760611,9295422356@okicici,9295422356,1
20250421064235656034,9828549257@okhdfcbank,9828549257,0
20250421064235376920,9934141934@okicici,9934141934,0
20250421064235914436,9768504892@ibl,9768504892,0
56520793,9452127256@ibl,9452127256,1
20250421064235622797,9590477809@okicici,9590477809,0
20250421064235492619,9772686964@okicici,9772686964,0
00000421064235352582,9922081736@ibl,9922081736,1
20250421064235051093,9193146804@okhdfcbank,9193146804,0
20250421064235848629,9582388512@axl,9582388512,0
20250421064235641966,9028821170@okaxis,9028821170,0
20250421064235916045,9579440756@okicici,9579440756,0
00000421064235325047,9849562608@ybl,9849562608,1
20250421064235693,9394690090@ybl,9394690090,1
00000421064235985451,9724845897@axl,9724845897,1
20250421064235488372,9968067793@ybl,9968067793,0
20250421064235718784,9383428480@ibl,9383428480,0
20250421064235009017X,9934587360@okaxis,9934587360,1
20250421064235773264,9542949990@okhdfcbank,9542949990,0
20250421064235700766,9651169944@axl,9651169944,0
20250421064235369303,9722741559@axl,9722741559,0
00517560,9405027811@okhdfcbank,9405027811,1
20250421064235517738ZZ,9131729752@axl,9131729752,1
39944864,9132364874@okicici,9132364874,1
20250421064235568996,9019964298@axl,9019964298,0
